event_id,user_id,event_type,event_timestamp
6259,744,billing_page_view,2025-06-27 08:38:03
6260,586,upgrade_click,2025-11-05 17:02:16
6261,305,signup,2024-07-30 04:23:07
6262,249,login,2025-10-23 12:24:30
6263,378,upgrade_click,2025-10-17 04:18:32
6264,220,feature_use,2025-12-08 01:16:37
6265,984,signup,2025-08-15 19:24:41
6266,474,upgrade_click,2024-07-10 16:10:22
6267,299,upgrade_click,2025-06-16 14:28:47
6268,161,feature_use,2025-12-06 10:27:18
6269,776,signup,2024-09-19 17:23:53
6270,192,login,2024-11-27 05:40:07
6271,739,feature_use,2025-10-13 20:54:35
6272,349,login,2025-12-26 01:30:00
6273,301,signup,2024-08-15 21:01:33
6274,685,upgrade_click,2024-07-29 17:11:10
6275,387,upgrade_click,2025-09-26 12:14:47
6276,812,feature_use,2024-08-19 07:37:10
6277,526,billing_page_view,2025-08-10 04:00:04
6278,518,login,2024-07-01 11:16:51
6279,749,feature_use,2025-10-12 13:54:26
6280,248,billing_page_view,2025-07-15 22:16:29
6281,532,feature_use,2025-03-06 14:38:07
6282,340,login,2025-08-02 12:12:02
6283,477,signup,2025-04-20 20:59:58
6284,690,signup,2025-05-07 00:44:09
6285,297,feature_use,2024-10-05 16:18:51
6286,245,login,2024-09-13 22:45:49
6287,214,feature_use,2025-12-02 05:29:56
6288,199,feature_use,2025-06-28 17:18:45
6289,602,signup,2025-05-17 17:24:05
6290,405,login,2025-02-03 08:07:15
6291,826,signup,2025-07-09 20:10:23
6292,97,billing_page_view,2025-09-16 11:41:46
6293,466,signup,2025-12-14 03:37:45
6294,558,billing_page_view,2024-05-06 12:56:33
6295,1000,login,2025-03-22 06:31:27
6296,608,login,2024-05-23 00:10:04
6297,505,login,2025-04-22 09:06:51
6298,415,feature_use,2025-12-30 06:20:50
6299,232,upgrade_click,2025-03-29 05:28:27
6300,876,signup,2025-06-29 11:57:47
6301,980,billing_page_view,2024-06-20 03:21:44
6302,780,upgrade_click,2025-05-11 03:45:55
6303,777,upgrade_click,2025-05-26 03:58:18
6304,98,billing_page_view,2025-11-04 14:57:23
6305,879,billing_page_view,2025-05-01 06:42:41
6306,738,signup,2025-08-28 16:27:09
6307,11,login,2024-12-25 13:27:31
6308,841,signup,2024-04-07 15:17:12
6309,601,feature_use,2024-10-04 21:53:08
6310,798,signup,2025-03-24 08:35:01
6311,563,billing_page_view,2025-03-31 16:10:47
6312,537,login,2024-02-18 04:34:41
6313,705,feature_use,2025-08-04 01:12:58
6314,484,upgrade_click,2025-08-15 15:26:08
6315,271,billing_page_view,2025-08-07 03:48:07
6316,123,upgrade_click,2025-12-28 22:50:03
6317,939,billing_page_view,2024-07-08 09:18:19
6318,697,upgrade_click,2025-08-01 23:50:41
6319,377,feature_use,2025-11-12 09:36:23
6320,138,signup,2025-12-23 02:04:25
6321,79,billing_page_view,2024-10-20 17:42:27
6322,73,billing_page_view,2025-12-04 23:30:27
6323,655,feature_use,2025-11-17 07:39:04
6324,112,login,2025-06-23 23:48:48
6325,237,billing_page_view,2025-07-15 08:39:22
6326,489,signup,2024-10-26 09:03:24
6327,601,upgrade_click,2024-10-30 04:37:18
6328,200,login,2024-06-20 12:13:38
6329,965,billing_page_view,2025-06-03 17:24:12
6330,617,login,2025-05-26 21:46:32
6331,76,upgrade_click,2025-07-03 06:17:21
6332,282,feature_use,2025-05-03 08:25:05
6333,429,signup,2025-05-15 19:18:42
6334,262,feature_use,2025-05-22 04:02:41
6335,134,billing_page_view,2025-07-20 15:32:30
6336,418,feature_use,2025-04-17 15:25:22
6337,646,feature_use,2024-12-22 06:06:12
6338,244,upgrade_click,2025-11-04 05:16:21
6339,439,signup,2025-07-12 01:57:14
6340,532,signup,2025-01-01 13:17:46
6341,765,upgrade_click,2024-10-19 00:45:12
6342,800,signup,2024-10-01 22:57:47
6343,967,signup,2025-12-28 04:05:55
6344,533,feature_use,2025-02-25 19:35:27
6345,400,billing_page_view,2025-10-06 12:02:50
6346,91,upgrade_click,2024-06-18 04:20:26
6347,158,signup,2025-09-16 21:32:08
6348,329,login,2025-12-15 08:21:06
6349,103,login,2025-08-05 03:51:16
6350,261,feature_use,2024-12-11 12:00:09
6351,54,upgrade_click,2025-12-06 10:41:54
6352,522,login,2025-08-25 10:10:30
6353,447,signup,2025-07-29 03:48:47
6354,498,upgrade_click,2025-11-05 15:08:03
6355,435,billing_page_view,2025-10-24 16:19:11
6356,660,billing_page_view,2025-03-09 18:10:41
6357,216,feature_use,2025-04-01 09:14:31
6358,298,signup,2025-11-11 06:44:15
6359,119,feature_use,2025-09-07 00:32:11
6360,918,signup,2025-03-31 17:12:06
6361,813,login,2025-11-03 12:41:59
6362,351,login,2025-04-20 19:19:46
6363,489,billing_page_view,2025-12-04 04:23:08
6364,755,login,2025-08-23 13:57:59
6365,418,login,2025-04-18 21:52:29
6366,240,feature_use,2025-05-31 02:11:55
6367,630,signup,2025-06-30 05:02:30
6368,105,feature_use,2025-07-17 02:15:40
6369,463,signup,2025-07-15 19:10:57
6370,621,signup,2025-10-26 07:59:22
6371,520,billing_page_view,2025-11-22 18:04:04
6372,595,signup,2025-11-03 13:38:10
6373,823,feature_use,2025-02-19 17:52:03
6374,588,signup,2025-01-25 04:35:17
6375,732,feature_use,2025-02-12 22:32:38
6376,597,upgrade_click,2025-03-21 15:01:37
6377,775,billing_page_view,2025-09-23 08:44:18
6378,639,upgrade_click,2025-09-24 02:23:34
6379,786,billing_page_view,2025-08-14 12:36:42
6380,828,feature_use,2025-12-28 06:44:23
6381,851,billing_page_view,2025-12-12 19:56:25
6382,778,upgrade_click,2025-11-18 06:36:08
6383,92,billing_page_view,2025-11-24 07:29:29
6384,303,billing_page_view,2025-02-02 09:11:07
6385,803,billing_page_view,2025-07-24 10:05:56
6386,394,billing_page_view,2025-09-03 07:11:30
6387,255,feature_use,2025-07-23 12:45:07
6388,579,feature_use,2025-05-13 23:30:26
6389,22,billing_page_view,2025-09-26 20:42:22
6390,909,billing_page_view,2025-09-19 05:37:07
6391,634,login,2025-10-17 16:45:27
6392,977,login,2025-07-20 00:16:14
6393,111,login,2025-06-17 19:54:06
6394,302,upgrade_click,2024-11-25 17:52:40
6395,414,billing_page_view,2025-07-29 00:04:12
6396,984,upgrade_click,2025-05-31 06:31:00
6397,638,billing_page_view,2024-12-05 20:01:04
6398,485,upgrade_click,2024-07-27 09:25:28
6399,656,upgrade_click,2025-06-19 17:11:55
6400,783,signup,2025-08-27 05:16:48
6401,658,login,2025-11-07 07:16:42
6402,768,feature_use,2024-12-25 16:47:43
6403,576,billing_page_view,2025-03-04 04:17:06
6404,622,feature_use,2025-09-18 19:07:33
6405,687,login,2025-11-23 06:07:05
6406,921,login,2025-10-25 00:41:41
6407,674,signup,2025-10-26 23:09:49
6408,857,feature_use,2025-12-25 23:31:02
6409,848,feature_use,2025-12-06 03:34:45
6410,984,signup,2025-10-15 05:54:57
6411,146,billing_page_view,2025-09-29 22:24:20
6412,625,feature_use,2025-09-14 05:06:33
6413,31,login,2025-12-25 15:58:52
6414,416,billing_page_view,2025-10-27 07:31:59
6415,693,upgrade_click,2025-08-08 11:15:45
6416,677,signup,2025-03-27 15:19:04
6417,803,upgrade_click,2025-12-14 16:11:16
6418,587,feature_use,2025-12-16 04:22:24
6419,417,signup,2025-06-30 14:37:42
6420,946,signup,2025-11-09 00:47:21
6421,576,upgrade_click,2025-09-17 07:48:32
6422,101,login,2025-02-20 04:22:19
6423,827,feature_use,2025-07-31 06:01:12
6424,586,signup,2025-11-11 09:50:46
6425,258,feature_use,2025-05-02 13:57:03
6426,409,login,2025-07-09 13:41:48
6427,247,feature_use,2025-10-19 02:28:00
6428,871,feature_use,2025-09-21 09:01:49
6429,642,signup,2025-12-23 11:48:52
6430,853,upgrade_click,2024-09-28 13:45:26
6431,771,signup,2025-04-30 21:21:30
6432,7,billing_page_view,2025-11-29 15:08:04
6433,445,upgrade_click,2025-06-20 08:07:34
6434,930,signup,2025-10-25 04:24:40
6435,57,upgrade_click,2024-09-01 17:00:37
6436,516,signup,2025-06-28 11:19:24
6437,84,billing_page_view,2025-10-08 12:59:47
6438,343,signup,2024-06-08 19:04:51
6439,969,upgrade_click,2024-06-18 10:28:32
6440,541,billing_page_view,2024-05-11 11:39:33
6441,664,signup,2024-08-19 21:32:34
6442,301,billing_page_view,2025-07-22 05:28:44
6443,75,feature_use,2025-12-16 07:14:14
6444,56,upgrade_click,2025-11-27 23:53:07
6445,793,billing_page_view,2024-06-21 15:02:46
6446,201,upgrade_click,2025-12-27 03:18:32
6447,658,login,2025-10-14 08:06:40
6448,52,login,2025-05-28 02:44:52
6449,653,feature_use,2025-08-27 15:55:37
6450,18,upgrade_click,2025-08-31 08:14:23
6451,454,feature_use,2025-07-09 03:06:24
6452,401,signup,2025-09-03 12:25:48
6453,732,login,2025-02-09 18:26:03
6454,744,upgrade_click,2025-09-25 14:16:32
6455,688,billing_page_view,2024-06-10 23:54:43
6456,141,signup,2025-09-06 21:43:17
6457,569,signup,2025-12-20 02:03:28
6458,764,upgrade_click,2025-04-22 05:17:56
6459,945,signup,2025-07-08 15:05:58
6460,165,feature_use,2025-11-18 11:38:29
6461,24,billing_page_view,2025-08-26 13:48:55
6462,691,feature_use,2025-04-21 09:49:56
6463,69,login,2025-11-26 23:00:31
6464,208,login,2025-06-09 06:20:30
6465,92,login,2025-12-12 23:43:32
6466,978,feature_use,2024-09-27 01:06:55
6467,733,login,2025-07-18 12:09:05
6468,354,upgrade_click,2025-12-14 16:03:19
6469,112,billing_page_view,2025-11-06 21:06:17
6470,950,upgrade_click,2024-07-26 11:28:42
6471,11,login,2025-01-10 03:55:49
6472,695,signup,2025-01-21 11:30:28
6473,618,signup,2025-10-22 20:42:34
6474,389,login,2025-05-16 17:41:41
6475,769,login,2025-12-28 13:26:36
6476,845,feature_use,2025-12-07 08:15:02
6477,136,upgrade_click,2025-07-14 15:32:17
6478,560,feature_use,2025-08-02 16:48:27
6479,386,login,2025-07-24 13:07:55
6480,224,signup,2025-08-14 18:54:11
6481,913,feature_use,2025-10-16 11:03:20
6482,315,billing_page_view,2025-03-18 12:28:36
6483,51,billing_page_view,2025-09-20 18:10:08
6484,331,login,2025-04-25 13:23:39
6485,885,feature_use,2025-07-15 15:09:08
6486,523,signup,2025-08-27 08:24:01
6487,442,feature_use,2025-04-14 22:50:14
6488,55,upgrade_click,2025-12-14 17:46:32
6489,210,feature_use,2025-10-02 21:09:18
6490,852,upgrade_click,2025-10-20 20:46:52
6491,482,signup,2025-10-26 10:56:07
6492,950,upgrade_click,2024-09-13 02:50:41
6493,759,billing_page_view,2025-10-14 02:18:21
6494,175,signup,2025-07-10 11:41:18
6495,15,login,2025-12-20 18:06:04
6496,655,upgrade_click,2025-05-13 20:00:18
6497,916,billing_page_view,2025-11-06 16:52:16
6498,550,signup,2024-10-04 16:02:00
6499,644,feature_use,2024-06-28 04:57:54
6500,532,login,2025-09-10 02:54:06
6501,587,feature_use,2025-12-20 06:08:27
6502,753,upgrade_click,2025-12-09 05:48:22
6503,804,login,2025-10-25 03:37:32
6504,777,login,2025-07-03 10:47:55
6505,896,billing_page_view,2025-11-04 10:40:00
6506,249,billing_page_view,2025-08-25 07:52:15
6507,182,upgrade_click,2025-07-16 08:10:56
6508,30,login,2025-05-05 10:46:51
6509,587,upgrade_click,2025-12-25 05:03:52
6510,983,upgrade_click,2024-11-02 19:14:06
6511,805,upgrade_click,2025-12-24 18:00:44
6512,413,signup,2025-12-09 18:00:44
6513,465,signup,2025-12-11 10:34:09
6514,413,login,2025-07-19 14:46:02
6515,922,billing_page_view,2025-09-13 07:39:46
6516,799,signup,2025-08-25 10:56:43
6517,374,upgrade_click,2024-08-03 17:58:13
6518,554,signup,2024-05-05 13:26:51
6519,675,login,2024-12-25 18:33:27
6520,230,feature_use,2025-12-28 08:20:07
6521,336,login,2025-12-26 17:02:42
6522,89,feature_use,2024-12-18 12:42:05
6523,16,billing_page_view,2025-06-22 05:48:13
6524,459,feature_use,2025-07-14 17:44:50
6525,415,login,2025-12-26 15:26:10
6526,751,billing_page_view,2025-06-17 07:07:28
6527,667,signup,2025-10-07 19:53:58
6528,585,feature_use,2025-02-16 21:11:19
6529,582,upgrade_click,2024-12-19 01:57:39
6530,774,signup,2025-09-14 18:04:35
6531,571,billing_page_view,2025-09-03 18:11:30
6532,792,login,2025-06-03 13:31:43
6533,441,billing_page_view,2025-12-01 01:25:37
6534,555,billing_page_view,2025-11-28 00:57:44
6535,889,login,2024-06-18 13:21:40
6536,130,feature_use,2025-12-24 11:00:23
6537,818,billing_page_view,2024-10-05 08:08:50
6538,709,billing_page_view,2025-01-06 11:45:54
6539,444,billing_page_view,2025-12-26 19:49:54
6540,734,feature_use,2025-09-21 12:22:30
6541,520,login,2025-11-15 08:06:02
6542,306,billing_page_view,2025-12-24 17:24:49
6543,346,billing_page_view,2025-10-17 20:12:18
6544,645,signup,2025-07-06 19:39:45
6545,291,upgrade_click,2025-10-21 08:06:32
6546,642,billing_page_view,2025-12-29 14:56:39
6547,469,signup,2025-12-24 08:19:47
6548,712,upgrade_click,2025-08-22 14:58:10
6549,94,login,2025-04-16 05:48:14
6550,241,upgrade_click,2025-11-24 12:18:55
6551,459,upgrade_click,2025-11-02 15:41:17
6552,201,login,2025-12-26 02:08:51
6553,27,feature_use,2025-11-26 13:00:18
6554,390,billing_page_view,2025-11-17 13:44:03
6555,66,upgrade_click,2025-12-16 21:50:54
6556,507,upgrade_click,2025-12-23 16:26:18
6557,394,login,2025-07-28 11:35:23
6558,878,billing_page_view,2025-09-16 00:17:21
6559,510,login,2025-03-30 13:11:22
6560,328,billing_page_view,2025-07-28 21:06:56
6561,201,signup,2025-12-24 23:43:18
6562,810,billing_page_view,2025-09-05 16:05:11
6563,326,signup,2025-12-13 19:49:10
6564,409,login,2025-09-26 20:37:53
6565,699,login,2025-10-02 19:17:16
6566,378,feature_use,2025-04-15 03:28:56
6567,905,feature_use,2025-08-25 19:20:01
6568,774,upgrade_click,2025-06-27 12:30:10
6569,746,feature_use,2025-11-22 14:31:24
6570,703,billing_page_view,2025-10-13 16:18:06
6571,40,signup,2024-08-15 19:03:42
6572,172,billing_page_view,2024-08-06 04:04:02
6573,181,feature_use,2025-09-03 01:33:24
6574,275,login,2025-02-16 02:48:51
6575,957,upgrade_click,2025-12-15 16:19:46
6576,472,upgrade_click,2025-10-12 01:24:40
6577,201,feature_use,2025-12-16 09:45:44
6578,847,feature_use,2025-12-24 21:05:15
6579,191,login,2025-10-31 18:47:49
6580,650,billing_page_view,2025-03-07 09:07:29
6581,758,feature_use,2025-08-22 17:12:17
6582,809,login,2025-07-12 23:58:33
6583,888,billing_page_view,2024-07-17 03:00:24
6584,984,signup,2025-12-18 08:58:02
6585,349,login,2025-11-02 05:57:05
6586,267,feature_use,2024-09-26 19:58:51
6587,192,feature_use,2025-03-08 00:35:25
6588,740,login,2025-12-29 22:23:09
6589,936,upgrade_click,2025-05-28 16:31:13
6590,172,login,2025-03-23 23:02:51
6591,414,billing_page_view,2025-12-24 09:57:44
6592,227,login,2025-12-15 05:27:44
6593,352,billing_page_view,2025-05-16 11:05:11
6594,801,feature_use,2025-11-10 14:03:39
6595,105,billing_page_view,2024-08-06 15:20:31
6596,109,upgrade_click,2025-04-23 21:55:02
6597,379,signup,2025-05-03 01:32:32
6598,975,upgrade_click,2025-09-24 14:58:22
6599,532,upgrade_click,2025-05-11 03:52:01
6600,973,feature_use,2025-12-01 11:39:37
6601,17,feature_use,2025-11-09 17:03:32
6602,775,feature_use,2025-06-29 20:39:41
6603,845,login,2025-08-31 15:17:10
6604,8,feature_use,2024-06-19 19:23:46
6605,644,signup,2025-05-28 00:55:21
6606,899,billing_page_view,2025-12-22 14:51:59
6607,845,signup,2025-06-19 22:28:48
6608,936,billing_page_view,2025-09-12 18:32:29
6609,496,signup,2024-08-14 00:22:20
6610,204,feature_use,2025-11-18 06:33:52
6611,596,feature_use,2025-12-18 17:29:25
6612,813,signup,2024-12-20 06:36:09
6613,859,login,2025-05-08 21:37:17
6614,404,signup,2024-09-30 21:42:56
6615,334,upgrade_click,2025-03-15 02:01:57
6616,111,feature_use,2025-08-11 21:41:48
6617,208,login,2025-01-25 15:23:00
6618,747,feature_use,2025-08-01 09:13:38
6619,635,upgrade_click,2025-10-27 19:44:44
6620,488,billing_page_view,2025-11-04 15:58:33
6621,100,upgrade_click,2024-11-07 23:24:57
6622,459,signup,2025-10-05 05:38:20
6623,17,feature_use,2025-11-18 04:00:23
6624,976,login,2025-12-08 18:55:52
6625,714,signup,2025-12-25 20:06:10
6626,291,signup,2025-08-31 22:05:16
6627,795,login,2025-06-24 10:12:34
6628,468,billing_page_view,2025-08-29 10:22:37
6629,542,billing_page_view,2024-06-29 18:30:00
6630,537,billing_page_view,2025-02-09 07:15:57
6631,62,login,2025-12-12 08:57:34
6632,776,signup,2025-02-12 06:49:24
6633,279,login,2025-07-25 04:38:20
6634,241,billing_page_view,2025-11-01 10:25:20
6635,572,feature_use,2025-12-14 17:39:14
6636,412,login,2025-12-13 22:49:54
6637,958,billing_page_view,2025-05-21 00:17:48
6638,829,upgrade_click,2025-12-23 16:09:20
6639,427,feature_use,2025-12-09 10:00:08
6640,885,billing_page_view,2025-12-09 04:11:17
6641,519,upgrade_click,2025-05-11 17:43:03
6642,552,feature_use,2025-08-27 17:36:59
6643,306,login,2025-12-16 23:56:47
6644,142,feature_use,2025-01-24 16:48:53
6645,523,feature_use,2025-10-23 11:51:48
6646,555,billing_page_view,2025-12-02 23:10:36
6647,433,feature_use,2025-11-13 15:00:37
6648,807,billing_page_view,2025-12-25 18:37:23
6649,295,billing_page_view,2025-10-25 06:14:45
6650,132,billing_page_view,2025-09-27 03:16:02
6651,933,signup,2025-11-19 18:14:46
6652,832,upgrade_click,2025-07-24 09:48:58
6653,341,login,2024-02-20 17:24:39
6654,955,signup,2025-08-04 05:09:44
6655,44,feature_use,2025-09-09 06:44:51
6656,382,login,2025-08-24 05:26:59
6657,601,login,2025-11-28 19:17:35
6658,75,login,2024-08-20 15:12:41
6659,659,feature_use,2024-12-29 21:25:46
6660,890,signup,2024-12-28 12:20:04
6661,214,feature_use,2024-04-21 07:49:36
6662,349,signup,2025-12-01 14:51:24
6663,535,upgrade_click,2025-06-26 06:16:06
6664,569,login,2025-12-08 08:03:07
6665,699,feature_use,2025-03-12 23:30:37
6666,311,billing_page_view,2025-07-27 10:27:17
6667,538,upgrade_click,2025-08-06 14:00:16
6668,396,billing_page_view,2025-12-18 22:29:20
6669,734,login,2025-07-05 12:59:51
6670,512,login,2025-12-07 11:31:28
6671,434,upgrade_click,2025-09-16 09:01:26
6672,737,upgrade_click,2025-05-18 15:51:54
6673,154,login,2025-09-16 05:39:53
6674,376,billing_page_view,2025-12-20 03:14:14
6675,757,login,2025-10-30 13:37:34
6676,942,feature_use,2025-08-29 11:34:13
6677,215,billing_page_view,2024-12-17 01:18:41
6678,224,billing_page_view,2025-04-30 03:18:05
6679,828,signup,2025-12-30 22:53:25
6680,755,login,2024-10-20 20:49:45
6681,857,login,2025-03-07 10:24:56
6682,205,login,2025-11-22 21:25:55
6683,900,signup,2025-11-30 13:12:51
6684,642,billing_page_view,2025-12-26 16:47:58
6685,95,upgrade_click,2025-09-30 10:53:15
6686,757,signup,2024-05-08 07:16:18
6687,533,upgrade_click,2025-03-30 02:26:32
6688,269,login,2025-12-08 18:21:10
6689,209,billing_page_view,2025-12-22 16:00:00
6690,475,signup,2025-11-28 23:50:58
6691,546,upgrade_click,2024-10-13 04:55:31
6692,414,signup,2025-07-11 10:27:36
6693,682,login,2025-03-26 04:58:05
6694,806,feature_use,2025-03-14 03:55:18
6695,492,feature_use,2025-12-13 07:13:48
6696,267,billing_page_view,2025-05-05 02:18:13
6697,643,upgrade_click,2025-10-27 13:55:37
6698,139,login,2025-11-02 13:50:48
6699,884,feature_use,2025-06-24 16:43:41
6700,146,signup,2025-08-01 11:45:16
6701,524,upgrade_click,2025-12-01 03:36:33
6702,922,billing_page_view,2025-12-20 10:00:07
6703,247,signup,2025-11-15 15:58:42
6704,402,billing_page_view,2024-04-27 05:47:23
6705,890,upgrade_click,2024-09-14 02:14:53
6706,984,upgrade_click,2025-06-25 23:08:49
6707,180,upgrade_click,2025-06-24 14:12:11
6708,704,login,2025-07-06 12:35:02
6709,454,login,2025-12-02 10:41:19
6710,949,billing_page_view,2025-11-18 05:22:48
6711,990,signup,2025-10-29 03:30:52
6712,334,login,2024-12-18 04:47:50
6713,159,billing_page_view,2025-09-12 21:29:56
6714,932,login,2025-06-08 12:52:27
6715,759,login,2025-08-06 23:07:23
6716,979,upgrade_click,2025-09-04 13:48:31
6717,819,billing_page_view,2025-06-29 22:52:38
6718,78,feature_use,2025-07-06 09:07:45
6719,242,billing_page_view,2025-12-14 09:48:08
6720,148,login,2024-12-12 15:50:07
6721,333,login,2025-11-06 05:51:28
6722,809,billing_page_view,2025-09-23 07:40:12
6723,209,billing_page_view,2025-11-14 02:07:43
6724,963,feature_use,2025-12-18 11:27:31
6725,428,upgrade_click,2025-10-19 20:38:43
6726,743,upgrade_click,2025-12-14 16:20:09
6727,755,login,2025-07-27 00:05:00
6728,166,feature_use,2025-08-25 15:47:16
6729,254,billing_page_view,2025-04-11 14:18:55
6730,341,feature_use,2024-08-21 18:05:58
6731,592,billing_page_view,2025-11-25 10:47:25
6732,733,login,2025-06-27 05:39:43
6733,915,billing_page_view,2025-11-13 09:10:54
6734,845,signup,2025-11-08 09:52:30
6735,192,login,2025-04-06 13:01:01
6736,451,login,2024-11-04 06:42:13
6737,57,login,2025-02-15 04:19:57
6738,683,upgrade_click,2025-12-19 22:16:08
6739,778,upgrade_click,2025-09-22 07:59:35
6740,737,login,2025-03-09 16:41:52
6741,503,login,2025-08-10 21:25:28
6742,594,billing_page_view,2025-09-15 19:50:50
6743,249,login,2025-08-28 08:57:30
6744,29,signup,2025-12-24 17:41:20
6745,138,feature_use,2025-10-12 02:56:47
6746,407,signup,2025-11-26 04:39:55
6747,562,login,2025-04-29 08:47:05
6748,39,feature_use,2025-08-09 15:13:29
6749,780,upgrade_click,2025-06-18 11:13:24
6750,622,upgrade_click,2025-12-18 05:03:34
6751,532,billing_page_view,2025-11-14 01:11:16
6752,885,upgrade_click,2025-09-20 22:43:51
6753,358,feature_use,2025-01-05 13:36:09
6754,684,feature_use,2025-12-19 23:14:35
6755,190,billing_page_view,2024-09-12 22:11:40
6756,404,signup,2024-03-23 06:54:15
6757,207,feature_use,2025-11-27 20:11:56
6758,310,upgrade_click,2025-06-08 18:21:27
6759,661,billing_page_view,2025-03-13 20:23:14
6760,876,signup,2025-10-18 13:27:31
6761,472,feature_use,2024-08-28 13:56:34
6762,856,login,2024-12-13 14:37:43
6763,893,billing_page_view,2025-10-23 17:03:29
6764,921,signup,2025-05-12 08:07:42
6765,798,billing_page_view,2024-08-29 21:34:34
6766,172,billing_page_view,2025-08-29 05:43:23
6767,768,signup,2025-04-07 11:48:17
6768,95,login,2025-11-16 19:06:24
6769,490,billing_page_view,2025-04-07 15:32:37
6770,198,billing_page_view,2025-09-07 00:11:17
6771,844,signup,2025-05-18 05:57:09
6772,591,upgrade_click,2025-09-26 16:45:49
6773,85,billing_page_view,2024-11-06 10:27:32
6774,512,billing_page_view,2024-04-28 04:19:34
6775,991,login,2024-06-21 10:55:37
6776,408,login,2025-07-01 19:16:26
6777,750,signup,2024-06-01 21:31:19
6778,213,signup,2025-01-05 06:14:00
6779,888,upgrade_click,2025-08-03 10:37:04
6780,420,login,2025-12-02 07:08:48
6781,55,billing_page_view,2025-12-11 19:05:20
6782,790,signup,2025-12-23 17:25:13
6783,119,upgrade_click,2025-07-18 18:31:46
6784,413,login,2024-09-18 04:07:27
6785,936,signup,2025-01-22 08:37:20
6786,124,signup,2025-08-04 15:10:57
6787,458,feature_use,2025-02-10 14:58:37
6788,678,upgrade_click,2025-12-21 00:10:05
6789,955,login,2025-09-20 06:54:14
6790,948,login,2025-11-22 21:04:38
6791,38,billing_page_view,2025-03-09 01:19:42
6792,198,upgrade_click,2025-11-18 18:41:45
6793,346,billing_page_view,2025-02-23 20:53:35
6794,14,login,2025-12-22 05:23:40
6795,467,billing_page_view,2025-12-15 15:13:56
6796,107,feature_use,2024-06-03 05:20:18
6797,181,signup,2025-06-01 00:20:33
6798,292,billing_page_view,2024-07-04 15:20:04
6799,700,billing_page_view,2025-02-20 15:18:05
6800,144,signup,2024-10-15 21:02:10
6801,591,feature_use,2025-11-14 02:46:04
6802,138,billing_page_view,2024-05-30 14:35:24
6803,294,login,2025-08-31 20:37:50
6804,18,login,2025-10-07 16:15:31
6805,718,feature_use,2025-12-01 05:04:21
6806,739,signup,2025-02-26 12:57:08
6807,830,login,2024-10-21 23:02:31
6808,733,billing_page_view,2025-12-19 22:15:12
6809,354,billing_page_view,2025-02-11 18:56:29
6810,509,signup,2025-12-10 15:02:03
6811,795,login,2025-03-16 17:40:19
6812,993,signup,2025-10-19 05:06:37
6813,146,login,2024-11-07 22:58:57
6814,435,billing_page_view,2024-12-14 20:32:40
6815,335,feature_use,2025-08-15 13:48:11
6816,397,login,2025-06-17 09:52:20
6817,218,feature_use,2024-12-09 00:06:08
6818,965,login,2025-04-10 02:34:31
6819,27,upgrade_click,2025-07-28 16:46:41
6820,953,upgrade_click,2025-12-08 07:20:59
6821,127,billing_page_view,2025-11-13 03:06:27
6822,166,login,2025-09-28 03:29:51
6823,571,feature_use,2025-06-21 08:48:17
6824,62,billing_page_view,2025-11-21 01:48:50
6825,635,upgrade_click,2025-10-12 23:20:55
6826,737,signup,2025-11-01 05:18:36
6827,442,billing_page_view,2025-06-12 12:27:41
6828,23,login,2025-01-16 06:35:45
6829,134,feature_use,2024-09-18 05:48:35
6830,544,signup,2025-06-23 22:38:07
6831,351,feature_use,2025-05-07 02:42:11
6832,976,login,2025-12-15 13:34:40
6833,848,login,2025-12-06 08:49:42
6834,719,feature_use,2025-11-19 22:23:08
6835,34,signup,2025-05-19 22:41:51
6836,128,billing_page_view,2025-04-26 13:08:52
6837,372,upgrade_click,2025-12-26 20:14:39
6838,578,upgrade_click,2025-11-29 01:01:21
6839,378,feature_use,2025-09-06 08:24:30
6840,638,feature_use,2025-01-07 09:29:43
6841,454,feature_use,2025-07-02 08:41:17
6842,381,upgrade_click,2025-10-09 08:23:58
6843,864,login,2025-06-24 23:39:12
6844,258,signup,2025-08-22 05:55:49
6845,141,feature_use,2025-12-11 11:37:54
6846,473,signup,2025-05-11 05:47:33
6847,114,billing_page_view,2024-03-05 06:31:24
6848,61,signup,2025-09-04 10:07:24
6849,817,billing_page_view,2025-12-07 07:41:13
6850,126,login,2024-09-08 01:59:12
6851,28,billing_page_view,2025-09-25 05:27:23
6852,236,upgrade_click,2024-11-27 23:09:59
6853,409,signup,2024-12-15 12:10:54
6854,501,upgrade_click,2025-04-04 17:33:24
6855,529,billing_page_view,2025-03-31 13:16:45
6856,14,signup,2025-11-24 08:42:16
6857,832,feature_use,2025-08-19 11:50:43
6858,459,login,2025-07-15 17:03:38
6859,607,signup,2025-09-28 22:03:23
6860,998,signup,2025-05-13 04:44:42
6861,475,login,2025-10-09 09:29:44
6862,521,upgrade_click,2024-05-01 23:20:13
6863,464,login,2025-01-18 11:35:59
6864,56,login,2025-11-28 20:24:45
6865,341,signup,2024-04-02 21:51:24
6866,833,feature_use,2025-05-07 11:35:18
6867,994,feature_use,2025-11-15 12:36:25
6868,504,login,2025-07-08 04:48:55
6869,821,login,2025-08-02 14:01:20
6870,117,login,2025-12-05 20:43:05
6871,26,billing_page_view,2024-10-27 12:54:41
6872,446,feature_use,2024-12-12 03:36:56
